Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
637	:	1614997176.291	     2.418	0	4289	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29617
642	:	1614997176.425	     2.292	0	4287	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29681
622	:	1614997175.870	     2.858	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29404
625	:	1614997175.883	     2.861	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29447
631	:	1614997176.133	     2.628	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29533
639	:	1614997176.329	     2.503	0	4287	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29642
644	:	1614997176.520	     2.314	0	4282	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29706
629	:	1614997176.039	     2.799	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29505
640	:	1614997176.346	     2.493	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29655
646	:	1614997176.662	     2.177	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29732
641	:	1614997176.362	     2.480	0	4287	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29668
636	:	1614997176.287	     2.608	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29603
643	:	1614997176.446	     2.454	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29694
645	:	1614997176.550	     2.358	0	4288	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29719
647	:	1614997176.739	     2.197	0	4287	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29745
649	:	1614997177.677	     1.710	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29770
648	:	1614997177.504	     2.133	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29757
650	:	1614997177.765	     2.183	0	4282	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29783
652	:	1614997177.845	     2.295	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29811
665	:	1614997178.170	     2.016	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29994
660	:	1614997178.043	     2.309	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29927
651	:	1614997177.795	     2.560	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29797
662	:	1614997178.065	     2.463	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29954
653	:	1614997177.860	     2.777	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29826
668	:	1614997178.193	     2.447	0	4281	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30035
658	:	1614997178.036	     2.611	0	4283	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29901
669	:	1614997178.197	     2.454	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30049
657	:	1614997178.033	     2.627	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29886
654	:	1614997178.023	     2.792	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29841
663	:	1614997178.121	     2.694	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29967
666	:	1614997178.173	     2.712	0	4283	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30008
659	:	1614997178.038	     2.848	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29914
655	:	1614997178.027	     2.860	0	4552	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29856
664	:	1614997178.146	     2.742	0	4279	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29981
667	:	1614997178.177	     2.714	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30022
676	:	1614997178.473	     2.418	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30152
671	:	1614997178.409	     2.483	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30078
672	:	1614997178.417	     2.475	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30092
677	:	1614997178.490	     2.402	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30167
675	:	1614997178.447	     2.447	0	4552	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30137
673	:	1614997178.431	     2.463	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30106
680	:	1614997178.649	     2.245	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30211
684	:	1614997178.721	     2.174	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30270
686	:	1614997178.748	     2.147	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30300
690	:	1614997178.845	     2.049	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30359
661	:	1614997178.062	     2.836	0	4280	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29940
670	:	1614997178.223	     2.680	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30064
656	:	1614997178.030	     2.874	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth29872
679	:	1614997178.590	     2.413	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30196
692	:	1614997178.852	     2.151	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30389
674	:	1614997178.442	     2.565	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30121
681	:	1614997178.686	     2.337	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30226
694	:	1614997178.900	     2.131	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30419
687	:	1614997178.765	     2.289	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30315
685	:	1614997178.732	     2.333	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30285
696	:	1614997178.913	     2.164	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30450
682	:	1614997178.690	     2.401	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30240
693	:	1614997178.856	     2.240	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30404
678	:	1614997178.520	     2.591	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30181
691	:	1614997178.849	     2.269	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30373
689	:	1614997178.842	     2.302	0	4543	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30344
683	:	1614997178.714	     2.490	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30255
695	:	1614997178.904	     2.361	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30435
688	:	1614997178.838	     2.431	0	4542	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30330
697	:	1614997178.941	     2.361	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30466
698	:	1614997179.393	     2.039	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30481
699	:	1614997179.640	     1.885	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30496
700	:	1614997179.953	     2.000	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30510
701	:	1614997180.145	     2.230	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30525
702	:	1614997180.191	     2.206	0	4281	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30539
708	:	1614997180.651	     1.904	0	4288	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30618
705	:	1614997180.531	     2.039	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30580
704	:	1614997180.360	     2.259	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30566
703	:	1614997180.356	     2.367	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30553
707	:	1614997180.645	     2.164	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30605
710	:	1614997180.664	     2.218	0	4279	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30645
706	:	1614997180.641	     2.414	0	4289	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30593
734	:	1614997181.028	     2.056	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31021
743	:	1614997181.148	     1.977	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31172
727	:	1614997180.947	     2.213	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30916
709	:	1614997180.655	     2.509	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30631
718	:	1614997180.914	     2.315	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30770
723	:	1614997180.934	     2.299	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30853
716	:	1614997180.908	     2.332	0	4814	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30735
726	:	1614997180.945	     2.351	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30900
720	:	1614997180.922	     2.417	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30803
732	:	1614997181.010	     2.334	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30992
712	:	1614997180.827	     2.537	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30673
713	:	1614997180.892	     2.506	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30688
717	:	1614997180.911	     2.490	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30752
711	:	1614997180.819	     2.598	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30659
737	:	1614997181.070	     2.354	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31070
731	:	1614997181.006	     2.474	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30977
741	:	1614997181.116	     2.368	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31140
738	:	1614997181.081	     2.418	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31087
739	:	1614997181.096	     2.429	0	4805	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31105
744	:	1614997181.209	     2.322	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31187
742	:	1614997181.123	     2.433	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31157
715	:	1614997180.903	     2.691	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30719
721	:	1614997180.926	     2.669	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30820
735	:	1614997181.035	     2.564	0	4813	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31036
724	:	1614997180.938	     2.669	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30869
746	:	1614997181.274	     2.348	0	4280	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31217
740	:	1614997181.101	     2.536	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31123
714	:	1614997180.899	     2.748	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30703
730	:	1614997180.957	     2.833	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30962
719	:	1614997180.918	     2.875	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30787
722	:	1614997180.930	     2.865	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30837
725	:	1614997180.941	     2.854	0	4543	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30884
729	:	1614997180.953	     2.842	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30947
733	:	1614997181.013	     2.782	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31007
736	:	1614997181.059	     2.818	0	4810	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31052
745	:	1614997181.270	     2.676	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31202
728	:	1614997180.950	     3.001	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth30932
747	:	1614997181.307	     2.679	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31231
750	:	1614997181.959	     2.041	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31273
749	:	1614997181.530	     2.477	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31259
748	:	1614997181.436	     2.592	0	4551	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31244
753	:	1614997182.562	     1.941	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31317
752	:	1614997182.402	     2.207	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31302
756	:	1614997182.728	     2.159	0	4546	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31363
754	:	1614997182.575	     2.312	0	4549	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31332
755	:	1614997182.626	     2.271	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31348
751	:	1614997182.382	     2.703	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31288
758	:	1614997182.886	     2.348	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31395
757	:	1614997182.812	     2.444	0	4548	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31379
760	:	1614997183.089	     2.483	0	4809	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31427
772	:	1614997183.405	     2.184	0	4541	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31599
767	:	1614997183.300	     2.319	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31530
776	:	1614997183.487	     2.161	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31656
764	:	1614997183.234	     2.417	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31490
770	:	1614997183.368	     2.297	0	4284	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31571
769	:	1614997183.346	     2.344	0	4281	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31557
786	:	1614997183.641	     2.052	0	4545	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31813
763	:	1614997183.167	     2.543	0	4550	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31475
777	:	1614997183.503	     2.239	0	4544	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31670
759	:	1614997183.058	     2.700	0	4811	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31411
766	:	1614997183.243	     2.524	0	4282	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31517
765	:	1614997183.237	     2.562	0	4285	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31504
791	:	1614997183.808	     2.009	0	4286	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31884
787	:	1614997183.650	     2.174	0	4547	0	0	./pipeline1.sh /project/projectdirs/dasrepo/jpathak/iamr_expts/kolmogorov/data/timestep_0_1/truth31828
